Id,Chinese,Chinese_Temp,English,Traditional,Spanish,Russian,Japenese,Thai,Italian,Portuguese,Vietnam,Korean,German,French,Indonesia
itemName_7906,随机红色品质道具,随机红色品质道具,Random Red Rarity Item,隨機紅色品質道具,Objeto aleatorio de calidad roja,Случайный предмет красного качества,ランダム赤品質アイテム,ไอเท็มสุ่มคุณภาพสีแดง,Oggetto casuale di qualità rossa,Item aleatório de qualidade vermelha,Vật phẩm ngẫu nhiên chất đỏ,랜덤 레드 품질 아이템,Zufälliger Gegenstand roter Qualität,Objet aléatoire de qualité rouge,Barang acak kualitas merah
itemName_7907,随机收藏柜,随机收藏柜,Random Collection Cabinet,隨機收藏櫃,Armario de colección aleatorio,Случайный шкаф для коллекций,ランダムコレクションキャビネット,ตู้เก็บสะสมสุ่ม,Armadietto da collezione casuale,Armário de coleção aleatório,Tủ sưu tầm ngẫu nhiên,랜덤 컬렉션 캐비닛,Zufälliger Sammelschrank,Armoire de collection aléatoire,Almari koleksi acak
itemName_7908,随机物品箱,随机物品箱,Random Item Box,隨機物品箱,Caja de objetos aleatoria,Случайный ящик предметов,ランダムアイテムボックス,กล่องไอเท็มสุ่ม,Scatola di oggetti casuale,Caixa de itens aleatória,Hộp vật phẩm ngẫu nhiên,랜덤 아이템 박스,Zufällige Gegenstandskiste,Boîte d’objets aléatoire,Kotak barang acak
itemName_7909,随机角色体验卡,随机角色体验卡,Random Character Trial Card,隨機角色體驗卡,Tarjeta de prueba de personaje aleatoria,Случайная карта испытания персонажа,ランダムキャラクター体験カード,บัตรทดลองตัวละครสุ่ม,Carta prova personaggio casuale,Cartão de teste de personagem aleatório,Thẻ trải nghiệm nhân vật ngẫu nhiên,랜덤 캐릭터 체험 카드,Zufällige Charakter-Testkarte,Carte d’essai de personnage aléatoire,Kad percubaan watak acak
itemName_7910,随机动态表情,随机动态表情,Random Animated Emote,隨機動態表情,Emoticon animado aleatorio,Случайная анимированная эмоция,ランダム動くエモート,อีโมจิเคลื่อนไหวสุ่ม,Emote animato casuale,Emoji animado aleatório,Biểu cảm động ngẫu nhiên,랜덤 애니메이션 이모트,Zufälliges animiertes Emote,Emote animé aléatoire,Emoji animasi acak
itemName_7911,随机银币,随机银币,Random Coins,隨機銀幣,Monedas de plata aleatorias,Случайные серебряные монеты,ランダム銀貨,เงินเงินสุ่ม,Monete d'argento casuali,Moedas de prata aleatórias,Tiền bạc ngẫu nhiên,랜덤 은화,Zufällige Silbermünzen,Pièces d’argent aléatoires,Koin perak acak
itemName_7912,随机门票,随机门票,Random Ticket,隨機門票,Entrada aleatoria,Случайный билет,ランダムチケット,ตั๋วสุ่ม,Biglietto casuale,Ingresso aleatório,Vé ngẫu nhiên,랜덤 티켓,Zufälliges Ticket,Billet aléatoire,Tiket acak
itemDesc_7901,随机普通品质使用道具,随机普通品质使用道具,Random Common Consumable,隨機普通品質使用道具,Consumible aleatorio de calidad común,Случайный расходник обычного качества,ランダムな普通品質消耗アイテム,ไอเท็มใช้งานสุ่มคุณภาพธรรมดา,Consumabile casuale di qualità comune,Consumível aleatório de qualidade comum,Vật phẩm tiêu hao ngẫu nhiên chất phổ thông,랜덤 일반 품질 소모 아이템,Zufälliger Verbrauchsgut gewöhnlicher Qualität,Consommable aléatoire de qualité commune,Barang konsumsi acak kualitas umum
itemDesc_7902,随机绿色品质使用道具,随机绿色品质使用道具,Random Green Rarity Consumable,隨機綠色品質使用道具,Consumible aleatorio de calidad verde,Случайный расходник зелёного качества,ランダムな緑品質消耗アイテム,ไอเท็มใช้งานสุ่มคุณภาพสีเขียว,Consumabile casuale di qualità verde,Consumível aleatório de qualidade verde,Vật phẩm tiêu hao ngẫu nhiên chất xanh lá,랜덤 녹색 품질 소모 아이템,Zufälliger Verbrauchsgut grüner Qualität,Consommable aléatoire de qualité verte,Barang konsumsi acak kualitas hijau
itemDesc_7903,随机蓝色品质使用道具,随机蓝色品质使用道具,Random Blue Rarity Consumable,隨機藍色品質使用道具,Consumible aleatorio de calidad azul,Случайный расходник синего качества,ランダムな青品質消耗アイテム,ไอเท็มใช้งานสุ่มคุณภาพสีน้ำเงิน,Consumabile casuale di qualità blu,Consumível aleatório de qualidade azul,Vật phẩm tiêu hao ngẫu nhiên chất xanh dương,랜덤 파란색 품질 소모 아이템,Zufälliger Verbrauchsgut blauer Qualität,Consommable aléatoire de qualité bleue,Barang konsumsi acak kualitas biru
itemDesc_7904,随机紫色品质使用道具,随机紫色品质使用道具,Random Purple Rarity Consumable,隨機紫色品質使用道具,Consumible aleatorio de calidad morada,Случайный расходник фиолетового качества,ランダムな紫品質消耗アイテム,ไอเท็มใช้งานสุ่มคุณภาพสีม่วง,Consumabile casuale di qualità viola,Consumível aleatório de qualidade roxa,Vật phẩm tiêu hao ngẫu nhiên chất tím,랜덤 보라색 품질 소모 아이템,Zufälliger Verbrauchsgut lila Qualität,Consommable aléatoire de qualité violette,Barang konsumsi acak kualitas ungu
itemDesc_7905,随机金色品质使用道具,随机金色品质使用道具,Random Golden Rarity Consumable,隨機金色品質使用道具,Consumible aleatorio de calidad dorada,Случайный расходник золотого качества,ランダムな金品質消耗アイテム,ไอเท็มใช้งานสุ่มคุณภาพสีทอง,Consumabile casuale di qualità dorata,Consumível aleatório de qualidade dourada,Vật phẩm tiêu hao ngẫu nhiên chất vàng,랜덤 골든 품질 소모 아이템,Zufälliger Verbrauchsgut goldener Qualität,Consommable aléatoire de qualité dorée,Barang konsumsi acak kualitas emas
itemDesc_7906,随机红色品质使用道具,随机红色品质使用道具,Random Red Rarity Consumable,隨機紅色品質使用道具,Consumible aleatorio de calidad roja,Случайный расходник красного качества,ランダムな赤品質消耗アイテム,ไอเท็มใช้งานสุ่มคุณภาพสีแดง,Consumabile casuale di qualità rossa,Consumível aleatório de qualidade vermelha,Vật phẩm tiêu hao ngẫu nhiên chất đỏ,랜덤 빨간색 품질 소모 아이템,Zufälliger Verbrauchsgut roter Qualität,Consommable aléatoire de qualité rouge,Barang konsumsi acak kualitas merah
itemDesc_7907,随机收藏柜,随机收藏柜,Random Collection Cabinet,隨機收藏櫃,Armario de colección aleatorio,Случайный шкаф для коллекций,ランダムコレクションキャビネット,ตู้เก็บสะสมสุ่ม,Armadietto da collezione casuale,Armário de coleção aleatório,Tủ lưu trữ bộ sưu tập ngẫu nhiên,랜덤 컬렉션 캐비닛,Zufälliger Sammelschrank,Armoire de collection aléatoire,Almari koleksi acak
itemDesc_7908,随机物品箱,随机物品箱,Random Item Box,隨機物品箱,Caja de objetos aleatoria,Случайный ящик предметов,ランダムアイテムボックス,กล่องไอเท็มสุ่ม,Scatola di oggetti casuale,Caixa de itens aleatória,Hộp vật phẩm ngẫu nhiên,랜덤 아이템 박스,Zufällige Gegenstandskiste,Boîte d’objets aléatoire,Kotak barang acak
itemDesc_7909,随机角色体验卡,随机角色体验卡,Random Character Trial Card,隨機角色體驗卡,Tarjeta de prueba de personaje aleatoria,Случайная пробная карта персонажа,ランダムキャラクター体験カード,บัตรทดลองตัวละครสุ่ม,Carta prova personaggio casuale,Cartão de teste de personagem aleatório,Thẻ trải nghiệm nhân vật ngẫu nhiên,랜덤 캐릭터 체험 카드,Zufällige Charakter-Testkarte,Carte d’essai de personnage aléatoire,Kad percubaan watak acak
itemDesc_7910,随机动态表情,随机动态表情,Random Animated Emote,隨機動態表情,Emoticon animado aleatorio,Случайная анимированная эмоция,ランダム動動作エモート,อิโมจิเคลื่อนไหวสุ่ม,Emote animato casuale,Emoji animado aleatório,Biểu cảm động ngẫu nhiên,랜덤 애니메이션 이모트,Zufälliges animiertes Emote,Emote animé aléatoire,Emoji animasi acak
itemDesc_7911,随机银币,随机银币,Random Coins,隨機銀幣,Monedas de plata aleatorias,Случайные серебряные монеты,ランダム銀貨,เงินสีเงินสุ่ม,Monete d'argento casuali,Moedas de prata aleatórias,Tiền bạc ngẫu nhiên,랜덤 은화,Zufällige Silbermünzen,Pièces d’argent aléatoires,Koin perak acak
itemDesc_7912,随机门票,随机门票,Random Ticket,隨機門票,Entrada aleatoria,Случайный билет,ランダムチケット,ตั๋วสุ่ม,Biglietto casuale,Ingresso aleatório,Vé ngẫu nhiên,랜덤 티켓,Zufälliges Ticket,Billet aléatoire,Tiket acak
ui_noBuy,暂无出售,暂无出售,Not for Sale Currently,暫無出售,Sin venta por el momento,Не продается,販売なし,ยังไม่มีจำหน่ายในขณะนี้,Non in vendita al momento,Não está à venda,Hiện chưa bán,현재 판매 중이 아님,Derzeit nicht zum Verkauf,Não está à venda,Tiada jualan buat sementara waktu
TrialCard_8101,法蒂玛体验卡 (1 次),法蒂玛体验卡 (1 次),Fatima Trial Card (1 Use),法蒂瑪體驗卡 (1 次),Tarjeta de Prueba Fátima (1 Uso),Пробная карта Фатима (1 использование),ファティマ体験カード (1 回),บัตรทดลองฟาติมะ (1 ครั้ง),Carta Prova Fatima (1 Utilizzo),Cartão de Teste Fátima (1 Uso),Thẻ trải nghiệm Fatima (1 lần),파티마 체험 카드 (1회),Fatima Testkarte (1 Nutzung),Carte d’Essai Fatima (1 Utilisation),Kad Percubaan Fatima (1 Kegunaan)
TrialCard_8102,陈美体验卡 (1 次),陈美体验卡 (1 次),Chen Mei Trial Card (1 Use),陳美體驗卡 (1 次),Tarjeta de Prueba Chen Mei (1 Uso),Пробная карта Чэнь Мэй (1 использование),チェン・メイ体験カード (1 回),บัตรทดลองเฉินเม่ย์ (1 ครั้ง),Carta Prova Chen Mei (1 Utilizzo),Cartão de Teste Chen Mei (1 Uso),Thẻ trải nghiệm Trần Mỹ (1 lần),첸메이 체험 카드 (1회),Chen Mei Testkarte (1 Nutzung),Carte d’Essai Chen Mei (1 Utilisation),Kad Percubaan Chen Mei (1 Kegunaan)
TrialCard_8103,艾莎体验卡 (1 次),艾莎体验卡 (1 次),Elsa Trial Card (1 Use),艾莎體驗卡 (1 次),Tarjeta de Prueba Elsa (1 Uso),Пробная карта Эльза (1 использование),エルザ体験カード (1 回),บัตรทดลองเอลซ่า (1 ครั้ง),Carta Prova Elsa (1 Utilizzo),Cartão de Teste Elsa (1 Uso),Thẻ trải nghiệm Elsa (1 lần),엘사 체험 카드 (1회),Elsa Testkarte (1 Nutzung),Carte d’Essai Elsa (1 Utilisation),Kad Percubaan Elsa (1 Kegunaan)
TrialCard_8104,加布里埃拉体验卡 (1 次),加布里埃拉体验卡 (1 次),Gabriela Trial Card (1 Use),加布裡埃拉體驗卡 (1 次),Tarjeta de Prueba Gabriela (1 Uso),Пробная карта Габриэла (1 использование),ガブリエラ体験カード (1 回),บัตรทดลองกาบริเอลล่า (1 ครั้ง),Carta Prova Gabriela (1 Utilizzo),Cartão de Teste Gabriela (1 Uso),Thẻ trải nghiệm Gabriela (1 lần),가브리엘라 체험 카드 (1회),Gabriela Testkarte (1 Nutzung),Carte d’Essai Gabriela (1 Utilisation),Kad Percubaan Gabriela (1 Kegunaan)
TrialCard_8105,塔蒂安娜体验卡 (1 次),塔蒂安娜体验卡 (1 次),Tatiana Trial Card (1 Use),塔蒂安娜體驗卡 (1 次),Tarjeta de Prueba Tatiana (1 Uso),Пробная карта Татьяна (1 использование),タチアナ体験カード (1 回),บัตรทดลองทัตยานา (1 ครั้ง),Carta Prova Tatiana (1 Utilizzo),Cartão de Teste Tatiana (1 Uso),Thẻ trải nghiệm Tatiana (1 lần),타티아나 체험 카드 (1회),Tatiana Testkarte (1 Nutzung),Carte d’Essai Tatiana (1 Utilisation),Kad Percubaan Tatiana (1 Kegunaan)
